Grid ID,Min Lat,Max Lat,Min Long,Max Long,Ride Count
55,40.626749,40.6295102020202,-73.85256335714286,-73.84899067857143,0
56,40.626749,40.6295102020202,-73.84899067857143,-73.845418,0
57,40.6295102020202,40.6322714040404,-74.045488,-74.04191532142858,0
58,40.6295102020202,40.6322714040404,-74.04191532142858,-74.03834264285715,0
59,40.6295102020202,40.6322714040404,-74.03834264285715,-74.03476996428572,0
60,40.6295102020202,40.6322714040404,-74.03476996428572,-74.03119728571428,0
61,40.6295102020202,40.6322714040404,-74.03119728571428,-74.02762460714287,0
62,40.6295102020202,40.6322714040404,-74.02762460714287,-74.02405192857144,0
63,40.6295102020202,40.6322714040404,-74.02405192857144,-74.02047925000001,0
64,40.6295102020202,40.6322714040404,-74.02047925000001,-74.01690657142858,0
65,40.6295102020202,40.6322714040404,-74.01690657142858,-74.01333389285715,0
66,40.6295102020202,40.6322714040404,-74.01333389285715,-74.00976121428572,0
67,40.6295102020202,40.6322714040404,-74.00976121428572,-74.00618853571429,0
68,40.6295102020202,40.6322714040404,-74.00618853571429,-74.00261585714286,0
69,40.6295102020202,40.6322714040404,-74.00261585714286,-73.99904317857143,0
70,40.6295102020202,40.6322714040404,-73.99904317857143,-73.99547050000001,0
71,40.6295102020202,40.6322714040404,-73.99547050000001,-73.99189782142858,0
72,40.6295102020202,40.6322714040404,-73.99189782142858,-73.98832514285715,0
73,40.6295102020202,40.6322714040404,-73.98832514285715,-73.98475246428572,0
74,40.6295102020202,40.6322714040404,-73.98475246428572,-73.98117978571429,0
75,40.6295102020202,40.6322714040404,-73.98117978571429,-73.97760710714286,0
76,40.6295102020202,40.6322714040404,-73.97760710714286,-73.97403442857143,0
77,40.6295102020202,40.6322714040404,-73.97403442857143,-73.97046175,0
78,40.6295102020202,40.6322714040404,-73.97046175,-73.96688907142857,0
79,40.6295102020202,40.6322714040404,-73.96688907142857,-73.96331639285714,0
80,40.6295102020202,40.6322714040404,-73.96331639285714,-73.95974371428572,0
81,40.6295102020202,40.6322714040404,-73.95974371428572,-73.95617103571429,0
82,40.6295102020202,40.6322714040404,-73.95617103571429,-73.95259835714286,0
83,40.6295102020202,40.6322714040404,-73.95259835714286,-73.94902567857143,0
84,40.6295102020202,40.6322714040404,-73.94902567857143,-73.945453,0
85,40.6295102020202,40.6322714040404,-73.945453,-73.94188032142857,0
86,40.6295102020202,40.6322714040404,-73.94188032142857,-73.93830764285714,0
87,40.6295102020202,40.6322714040404,-73.93830764285714,-73.93473496428571,0
88,40.6295102020202,40.6322714040404,-73.93473496428571,-73.93116228571428,0
89,40.6295102020202,40.6322714040404,-73.93116228571428,-73.92758960714286,0
90,40.6295102020202,40.6322714040404,-73.92758960714286,-73.92401692857143,0
91,40.6295102020202,40.6322714040404,-73.92401692857143,-73.92044425,0
92,40.6295102020202,40.6322714040404,-73.92044425,-73.91687157142857,0
93,40.6295102020202,40.6322714040404,-73.91687157142857,-73.91329889285714,0
94,40.6295102020202,40.6322714040404,-73.91329889285714,-73.90972621428571,0
95,40.6295102020202,40.6322714040404,-73.90972621428571,-73.90615353571428,0
96,40.6295102020202,40.6322714040404,-73.90615353571428,-73.90258085714285,0
97,40.6295102020202,40.6322714040404,-73.90258085714285,-73.89900817857142,0
98,40.6295102020202,40.6322714040404,-73.89900817857142,-73.89543549999999,0
99,40.6295102020202,40.6322714040404,-73.89543549999999,-73.89186282142857,0
100,40.6295102020202,40.6322714040404,-73.89186282142857,-73.88829014285714,0
101,40.6295102020202,40.6322714040404,-73.88829014285714,-73.88471746428571,0
102,40.6295102020202,40.6322714040404,-73.88471746428571,-73.88114478571428,0
103,40.6295102020202,40.6322714040404,-73.88114478571428,-73.87757210714285,0
104,40.6295102020202,40.6322714040404,-73.87757210714285,-73.87399942857142,0
105,40.6295102020202,40.6322714040404,-73.87399942857142,-73.87042675,0
106,40.6295102020202,40.6322714040404,-73.87042675,-73.86685407142856,0
107,40.6295102020202,40.6322714040404,-73.86685407142856,-73.86328139285713,0
108,40.6295102020202,40.6322714040404,-73.86328139285713,-73.85970871428572,0
109,40.6295102020202,40.6322714040404,-73.85970871428572,-73.85613603571429,0
110,40.6295102020202,40.6322714040404,-73.85613603571429,-73.85256335714286,0
111,40.6295102020202,40.6322714040404,-73.85256335714286,-73.84899067857143,0
112,40.6295102020202,40.6322714040404,-73.84899067857143,-73.845418,0
113,40.6322714040404,40.635032606060605,-74.045488,-74.04191532142858,0
114,40.6322714040404,40.635032606060605,-74.04191532142858,-74.03834264285715,0
115,40.6322714040404,40.635032606060605,-74.03834264285715,-74.03476996428572,0
116,40.6322714040404,40.635032606060605,-74.03476996428572,-74.03119728571428,0
117,40.6322714040404,40.635032606060605,-74.03119728571428,-74.02762460714287,0
118,40.6322714040404,40.635032606060605,-74.02762460714287,-74.02405192857144,0
119,40.6322714040404,40.635032606060605,-74.02405192857144,-74.02047925000001,0
120,40.6322714040404,40.635032606060605,-74.02047925000001,-74.01690657142858,0
121,40.6322714040404,40.635032606060605,-74.01690657142858,-74.01333389285715,0
122,40.6322714040404,40.635032606060605,-74.01333389285715,-74.00976121428572,0
123,40.6322714040404,40.635032606060605,-74.00976121428572,-74.00618853571429,0
124,40.6322714040404,40.635032606060605,-74.00618853571429,-74.00261585714286,0
125,40.6322714040404,40.635032606060605,-74.00261585714286,-73.99904317857143,0
126,40.6322714040404,40.635032606060605,-73.99904317857143,-73.99547050000001,0
127,40.6322714040404,40.635032606060605,-73.99547050000001,-73.99189782142858,0
128,40.6322714040404,40.635032606060605,-73.99189782142858,-73.98832514285715,0
129,40.6322714040404,40.635032606060605,-73.98832514285715,-73.98475246428572,0
130,40.6322714040404,40.635032606060605,-73.98475246428572,-73.98117978571429,0
131,40.6322714040404,40.635032606060605,-73.98117978571429,-73.97760710714286,0
132,40.6322714040404,40.635032606060605,-73.97760710714286,-73.97403442857143,0
133,40.6322714040404,40.635032606060605,-73.97403442857143,-73.97046175,0
134,40.6322714040404,40.635032606060605,-73.97046175,-73.96688907142857,0
135,40.6322714040404,40.635032606060605,-73.96688907142857,-73.96331639285714,0
136,40.6322714040404,40.635032606060605,-73.96331639285714,-73.95974371428572,0
137,40.6322714040404,40.635032606060605,-73.95974371428572,-73.95617103571429,0
138,40.6322714040404,40.635032606060605,-73.95617103571429,-73.95259835714286,0
139,40.6322714040404,40.635032606060605,-73.95259835714286,-73.94902567857143,0
140,40.6322714040404,40.635032606060605,-73.94902567857143,-73.945453,0
141,40.6322714040404,40.635032606060605,-73.945453,-73.94188032142857,0
142,40.6322714040404,40.635032606060605,-73.94188032142857,-73.93830764285714,0
143,40.6322714040404,40.635032606060605,-73.93830764285714,-73.93473496428571,0
144,40.6322714040404,40.635032606060605,-73.93473496428571,-73.93116228571428,0
145,40.6322714040404,40.635032606060605,-73.93116228571428,-73.92758960714286,0
146,40.6322714040404,40.635032606060605,-73.92758960714286,-73.92401692857143,0
147,40.6322714040404,40.635032606060605,-73.92401692857143,-73.92044425,0
148,40.6322714040404,40.635032606060605,-73.92044425,-73.91687157142857,0
149,40.6322714040404,40.635032606060605,-73.91687157142857,-73.91329889285714,0
150,40.6322714040404,40.635032606060605,-73.91329889285714,-73.90972621428571,0
151,40.6322714040404,40.635032606060605,-73.90972621428571,-73.90615353571428,0
152,40.6322714040404,40.635032606060605,-73.90615353571428,-73.90258085714285,0
153,40.6322714040404,40.635032606060605,-73.90258085714285,-73.89900817857142,0
154,40.6322714040404,40.635032606060605,-73.89900817857142,-73.89543549999999,0
155,40.6322714040404,40.635032606060605,-73.89543549999999,-73.89186282142857,0
156,40.6322714040404,40.635032606060605,-73.89186282142857,-73.88829014285714,0
157,40.6322714040404,40.635032606060605,-73.88829014285714,-73.88471746428571,0
158,40.6322714040404,40.635032606060605,-73.88471746428571,-73.88114478571428,0
159,40.6322714040404,40.635032606060605,-73.88114478571428,-73.87757210714285,0
160,40.6322714040404,40.635032606060605,-73.87757210714285,-73.87399942857142,0
161,40.6322714040404,40.635032606060605,-73.87399942857142,-73.87042675,0
162,40.6322714040404,40.635032606060605,-73.87042675,-73.86685407142856,0
163,40.6322714040404,40.635032606060605,-73.86685407142856,-73.86328139285713,0
164,40.6322714040404,40.635032606060605,-73.86328139285713,-73.85970871428572,0
165,40.6322714040404,40.635032606060605,-73.85970871428572,-73.85613603571429,0
166,40.6322714040404,40.635032606060605,-73.85613603571429,-73.85256335714286,0
167,40.6322714040404,40.635032606060605,-73.85256335714286,-73.84899067857143,0
168,40.6322714040404,40.635032606060605,-73.84899067857143,-73.845418,0
169,40.635032606060605,40.63779380808081,-74.045488,-74.04191532142858,0
170,40.635032606060605,40.63779380808081,-74.04191532142858,-74.03834264285715,0
171,40.635032606060605,40.63779380808081,-74.03834264285715,-74.03476996428572,0
172,40.635032606060605,40.63779380808081,-74.03476996428572,-74.03119728571428,0
173,40.635032606060605,40.63779380808081,-74.03119728571428,-74.02762460714287,0
174,40.635032606060605,40.63779380808081,-74.02762460714287,-74.02405192857144,0
175,40.635032606060605,40.63779380808081,-74.02405192857144,-74.02047925000001,0
176,40.635032606060605,40.63779380808081,-74.02047925000001,-74.01690657142858,0
177,40.635032606060605,40.63779380808081,-74.01690657142858,-74.01333389285715,0
178,40.635032606060605,40.63779380808081,-74.01333389285715,-74.00976121428572,0
179,40.635032606060605,40.63779380808081,-74.00976121428572,-74.00618853571429,0
180,40.635032606060605,40.63779380808081,-74.00618853571429,-74.00261585714286,0
181,40.635032606060605,40.63779380808081,-74.00261585714286,-73.99904317857143,0
182,40.635032606060605,40.63779380808081,-73.99904317857143,-73.99547050000001,0
183,40.635032606060605,40.63779380808081,-73.99547050000001,-73.99189782142858,0
184,40.635032606060605,40.63779380808081,-73.99189782142858,-73.98832514285715,0
185,40.635032606060605,40.63779380808081,-73.98832514285715,-73.98475246428572,0
186,40.635032606060605,40.63779380808081,-73.98475246428572,-73.98117978571429,0
187,40.635032606060605,40.63779380808081,-73.98117978571429,-73.97760710714286,0
188,40.635032606060605,40.63779380808081,-73.97760710714286,-73.97403442857143,0
189,40.635032606060605,40.63779380808081,-73.97403442857143,-73.97046175,0
190,40.635032606060605,40.63779380808081,-73.97046175,-73.96688907142857,0
191,40.635032606060605,40.63779380808081,-73.96688907142857,-73.96331639285714,0
192,40.635032606060605,40.63779380808081,-73.96331639285714,-73.95974371428572,0
193,40.635032606060605,40.63779380808081,-73.95974371428572,-73.95617103571429,0
194,40.635032606060605,40.63779380808081,-73.95617103571429,-73.95259835714286,0
195,40.635032606060605,40.63779380808081,-73.95259835714286,-73.94902567857143,0
196,40.635032606060605,40.63779380808081,-73.94902567857143,-73.945453,0
197,40.635032606060605,40.63779380808081,-73.945453,-73.94188032142857,0
198,40.635032606060605,40.63779380808081,-73.94188032142857,-73.93830764285714,0
199,40.635032606060605,40.63779380808081,-73.93830764285714,-73.93473496428571,0
200,40.635032606060605,40.63779380808081,-73.93473496428571,-73.93116228571428,0
201,40.635032606060605,40.63779380808081,-73.93116228571428,-73.92758960714286,0
202,40.635032606060605,40.63779380808081,-73.92758960714286,-73.92401692857143,0
203,40.635032606060605,40.63779380808081,-73.92401692857143,-73.92044425,0
204,40.635032606060605,40.63779380808081,-73.92044425,-73.91687157142857,0
205,40.635032606060605,40.63779380808081,-73.91687157142857,-73.91329889285714,0
206,40.635032606060605,40.63779380808081,-73.91329889285714,-73.90972621428571,0
207,40.635032606060605,40.63779380808081,-73.90972621428571,-73.90615353571428,0
208,40.635032606060605,40.63779380808081,-73.90615353571428,-73.90258085714285,0
209,40.635032606060605,40.63779380808081,-73.90258085714285,-73.89900817857142,0
210,40.635032606060605,40.63779380808081,-73.89900817857142,-73.89543549999999,0
211,40.635032606060605,40.63779380808081,-73.89543549999999,-73.89186282142857,0
212,40.635032606060605,40.63779380808081,-73.89186282142857,-73.88829014285714,0
213,40.635032606060605,40.63779380808081,-73.88829014285714,-73.88471746428571,0
214,40.635032606060605,40.63779380808081,-73.88471746428571,-73.88114478571428,0
215,40.635032606060605,40.63779380808081,-73.88114478571428,-73.87757210714285,0
216,40.635032606060605,40.63779380808081,-73.87757210714285,-73.87399942857142,0
217,40.635032606060605,40.63779380808081,-73.87399942857142,-73.87042675,0
218,40.635032606060605,40.63779380808081,-73.87042675,-73.86685407142856,0
219,40.635032606060605,40.63779380808081,-73.86685407142856,-73.86328139285713,0
220,40.635032606060605,40.63779380808081,-73.86328139285713,-73.85970871428572,0
221,40.635032606060605,40.63779380808081,-73.85970871428572,-73.85613603571429,0
222,40.635032606060605,40.63779380808081,-73.85613603571429,-73.85256335714286,0
223,40.635032606060605,40.63779380808081,-73.85256335714286,-73.84899067857143,0
224,40.635032606060605,40.63779380808081,-73.84899067857143,-73.845418,0
225,40.63779380808081,40.64055501010101,-74.045488,-74.04191532142858,0
226,40.63779380808081,40.64055501010101,-74.04191532142858,-74.03834264285715,0
227,40.63779380808081,40.64055501010101,-74.03834264285715,-74.03476996428572,0
228,40.63779380808081,40.64055501010101,-74.03476996428572,-74.03119728571428,0
229,40.63779380808081,40.64055501010101,-74.03119728571428,-74.02762460714287,0
230,40.63779380808081,40.64055501010101,-74.02762460714287,-74.02405192857144,0
231,40.63779380808081,40.64055501010101,-74.02405192857144,-74.02047925000001,0
232,40.63779380808081,40.64055501010101,-74.02047925000001,-74.01690657142858,0
233,40.63779380808081,40.64055501010101,-74.01690657142858,-74.01333389285715,0
234,40.63779380808081,40.64055501010101,-74.01333389285715,-74.00976121428572,0
235,40.63779380808081,40.64055501010101,-74.00976121428572,-74.00618853571429,0
236,40.63779380808081,40.64055501010101,-74.00618853571429,-74.00261585714286,0
237,40.63779380808081,40.64055501010101,-74.00261585714286,-73.99904317857143,0
238,40.63779380808081,40.64055501010101,-73.99904317857143,-73.99547050000001,0
239,40.63779380808081,40.64055501010101,-73.99547050000001,-73.99189782142858,0
240,40.63779380808081,40.64055501010101,-73.99189782142858,-73.98832514285715,0
241,40.63779380808081,40.64055501010101,-73.98832514285715,-73.98475246428572,0
242,40.63779380808081,40.64055501010101,-73.98475246428572,-73.98117978571429,0
243,40.63779380808081,40.64055501010101,-73.98117978571429,-73.97760710714286,0
244,40.63779380808081,40.64055501010101,-73.97760710714286,-73.97403442857143,0
245,40.63779380808081,40.64055501010101,-73.97403442857143,-73.97046175,0
246,40.63779380808081,40.64055501010101,-73.97046175,-73.96688907142857,0
247,40.63779380808081,40.64055501010101,-73.96688907142857,-73.96331639285714,0
248,40.63779380808081,40.64055501010101,-73.96331639285714,-73.95974371428572,0
249,40.63779380808081,40.64055501010101,-73.95974371428572,-73.95617103571429,0
250,40.63779380808081,40.64055501010101,-73.95617103571429,-73.95259835714286,0
251,40.63779380808081,40.64055501010101,-73.95259835714286,-73.94902567857143,0
252,40.63779380808081,40.64055501010101,-73.94902567857143,-73.945453,0
253,40.63779380808081,40.64055501010101,-73.945453,-73.94188032142857,0
254,40.63779380808081,40.64055501010101,-73.94188032142857,-73.93830764285714,0
255,40.63779380808081,40.64055501010101,-73.93830764285714,-73.93473496428571,0
256,40.63779380808081,40.64055501010101,-73.93473496428571,-73.93116228571428,0
257,40.63779380808081,40.64055501010101,-73.93116228571428,-73.92758960714286,0
258,40.63779380808081,40.64055501010101,-73.92758960714286,-73.92401692857143,0
259,40.63779380808081,40.64055501010101,-73.92401692857143,-73.92044425,0
260,40.63779380808081,40.64055501010101,-73.92044425,-73.91687157142857,0
261,40.63779380808081,40.64055501010101,-73.91687157142857,-73.91329889285714,0
262,40.63779380808081,40.64055501010101,-73.91329889285714,-73.90972621428571,0
263,40.63779380808081,40.64055501010101,-73.90972621428571,-73.90615353571428,0
264,40.63779380808081,40.64055501010101,-73.90615353571428,-73.90258085714285,0
265,40.63779380808081,40.64055501010101,-73.90258085714285,-73.89900817857142,0
266,40.63779380808081,40.64055501010101,-73.89900817857142,-73.89543549999999,0
267,40.63779380808081,40.64055501010101,-73.89543549999999,-73.89186282142857,0
268,40.63779380808081,40.64055501010101,-73.89186282142857,-73.88829014285714,0
269,40.63779380808081,40.64055501010101,-73.88829014285714,-73.88471746428571,0
270,40.63779380808081,40.64055501010101,-73.88471746428571,-73.88114478571428,0
271,40.63779380808081,40.64055501010101,-73.88114478571428,-73.87757210714285,0
272,40.63779380808081,40.64055501010101,-73.87757210714285,-73.87399942857142,0
273,40.63779380808081,40.64055501010101,-73.87399942857142,-73.87042675,0
274,40.63779380808081,40.64055501010101,-73.87042675,-73.86685407142856,0
275,40.63779380808081,40.64055501010101,-73.86685407142856,-73.86328139285713,0
276,40.63779380808081,40.64055501010101,-73.86328139285713,-73.85970871428572,0
277,40.63779380808081,40.64055501010101,-73.85970871428572,-73.85613603571429,0
278,40.63779380808081,40.64055501010101,-73.85613603571429,-73.85256335714286,0
279,40.63779380808081,40.64055501010101,-73.85256335714286,-73.84899067857143,0
280,40.63779380808081,40.64055501010101,-73.84899067857143,-73.845418,0
281,40.64055501010101,40.643316212121206,-74.045488,-74.04191532142858,0
282,40.64055501010101,40.643316212121206,-74.04191532142858,-74.03834264285715,0
283,40.64055501010101,40.643316212121206,-74.03834264285715,-74.03476996428572,0
284,40.64055501010101,40.643316212121206,-74.03476996428572,-74.03119728571428,0
285,40.64055501010101,40.643316212121206,-74.03119728571428,-74.02762460714287,0
286,40.64055501010101,40.643316212121206,-74.02762460714287,-74.02405192857144,0
287,40.64055501010101,40.643316212121206,-74.02405192857144,-74.02047925000001,0
288,40.64055501010101,40.643316212121206,-74.02047925000001,-74.01690657142858,0
289,40.64055501010101,40.643316212121206,-74.01690657142858,-74.01333389285715,0
290,40.64055501010101,40.643316212121206,-74.01333389285715,-74.00976121428572,0
291,40.64055501010101,40.643316212121206,-74.00976121428572,-74.00618853571429,0
292,40.64055501010101,40.643316212121206,-74.00618853571429,-74.00261585714286,0
293,40.64055501010101,40.643316212121206,-74.00261585714286,-73.99904317857143,0
294,40.64055501010101,40.643316212121206,-73.99904317857143,-73.99547050000001,0
295,40.64055501010101,40.643316212121206,-73.99547050000001,-73.99189782142858,0
296,40.64055501010101,40.643316212121206,-73.99189782142858,-73.98832514285715,0
297,40.64055501010101,40.643316212121206,-73.98832514285715,-73.98475246428572,0
298,40.64055501010101,40.643316212121206,-73.98475246428572,-73.98117978571429,0
299,40.64055501010101,40.643316212121206,-73.98117978571429,-73.97760710714286,0
300,40.64055501010101,40.643316212121206,-73.97760710714286,-73.97403442857143,0
301,40.64055501010101,40.643316212121206,-73.97403442857143,-73.97046175,0
302,40.64055501010101,40.643316212121206,-73.97046175,-73.96688907142857,0
303,40.64055501010101,40.643316212121206,-73.96688907142857,-73.96331639285714,0
304,40.64055501010101,40.643316212121206,-73.96331639285714,-73.95974371428572,0
305,40.64055501010101,40.643316212121206,-73.95974371428572,-73.95617103571429,0
306,40.64055501010101,40.643316212121206,-73.95617103571429,-73.95259835714286,0
307,40.64055501010101,40.643316212121206,-73.95259835714286,-73.94902567857143,0
308,40.64055501010101,40.643316212121206,-73.94902567857143,-73.945453,0
309,40.64055501010101,40.643316212121206,-73.945453,-73.94188032142857,0
310,40.64055501010101,40.643316212121206,-73.94188032142857,-73.93830764285714,0
311,40.64055501010101,40.643316212121206,-73.93830764285714,-73.93473496428571,0
312,40.64055501010101,40.643316212121206,-73.93473496428571,-73.93116228571428,0
313,40.64055501010101,40.643316212121206,-73.93116228571428,-73.92758960714286,0
314,40.64055501010101,40.643316212121206,-73.92758960714286,-73.92401692857143,0
315,40.64055501010101,40.643316212121206,-73.92401692857143,-73.92044425,0
316,40.64055501010101,40.643316212121206,-73.92044425,-73.91687157142857,0
317,40.64055501010101,40.643316212121206,-73.91687157142857,-73.91329889285714,0
318,40.64055501010101,40.643316212121206,-73.91329889285714,-73.90972621428571,0
319,40.64055501010101,40.643316212121206,-73.90972621428571,-73.90615353571428,0
320,40.64055501010101,40.643316212121206,-73.90615353571428,-73.90258085714285,0
321,40.64055501010101,40.643316212121206,-73.90258085714285,-73.89900817857142,0
322,40.64055501010101,40.643316212121206,-73.89900817857142,-73.89543549999999,0
323,40.64055501010101,40.643316212121206,-73.89543549999999,-73.89186282142857,0
324,40.64055501010101,40.643316212121206,-73.89186282142857,-73.88829014285714,0
325,40.64055501010101,40.643316212121206,-73.88829014285714,-73.88471746428571,0
326,40.64055501010101,40.643316212121206,-73.88471746428571,-73.88114478571428,0
327,40.64055501010101,40.643316212121206,-73.88114478571428,-73.87757210714285,0
328,40.64055501010101,40.643316212121206,-73.87757210714285,-73.87399942857142,0
329,40.64055501010101,40.643316212121206,-73.87399942857142,-73.87042675,0
330,40.64055501010101,40.643316212121206,-73.87042675,-73.86685407142856,0
331,40.64055501010101,40.643316212121206,-73.86685407142856,-73.86328139285713,0
332,40.64055501010101,40.643316212121206,-73.86328139285713,-73.85970871428572,0
333,40.64055501010101,40.643316212121206,-73.85970871428572,-73.85613603571429,0
334,40.64055501010101,40.643316212121206,-73.85613603571429,-73.85256335714286,0
335,40.64055501010101,40.643316212121206,-73.85256335714286,-73.84899067857143,0
336,40.64055501010101,40.643316212121206,-73.84899067857143,-73.845418,0
337,40.643316212121206,40.64607741414141,-74.045488,-74.04191532142858,0
338,40.643316212121206,40.64607741414141,-74.04191532142858,-74.03834264285715,0
339,40.643316212121206,40.64607741414141,-74.03834264285715,-74.03476996428572,0
340,40.643316212121206,40.64607741414141,-74.03476996428572,-74.03119728571428,0
341,40.643316212121206,40.64607741414141,-74.03119728571428,-74.02762460714287,0
342,40.643316212121206,40.64607741414141,-74.02762460714287,-74.02405192857144,0
343,40.643316212121206,40.64607741414141,-74.02405192857144,-74.02047925000001,0
344,40.643316212121206,40.64607741414141,-74.02047925000001,-74.01690657142858,0
345,40.643316212121206,40.64607741414141,-74.01690657142858,-74.01333389285715,0
346,40.643316212121206,40.64607741414141,-74.01333389285715,-74.00976121428572,0
347,40.643316212121206,40.64607741414141,-74.00976121428572,-74.00618853571429,0
348,40.643316212121206,40.64607741414141,-74.00618853571429,-74.00261585714286,0
349,40.643316212121206,40.64607741414141,-74.00261585714286,-73.99904317857143,0
350,40.643316212121206,40.64607741414141,-73.99904317857143,-73.99547050000001,0
351,40.643316212121206,40.64607741414141,-73.99547050000001,-73.99189782142858,0
352,40.643316212121206,40.64607741414141,-73.99189782142858,-73.98832514285715,0
353,40.643316212121206,40.64607741414141,-73.98832514285715,-73.98475246428572,0
354,40.643316212121206,40.64607741414141,-73.98475246428572,-73.98117978571429,0
355,40.643316212121206,40.64607741414141,-73.98117978571429,-73.97760710714286,0
356,40.643316212121206,40.64607741414141,-73.97760710714286,-73.97403442857143,0
357,40.643316212121206,40.64607741414141,-73.97403442857143,-73.97046175,0
358,40.643316212121206,40.64607741414141,-73.97046175,-73.96688907142857,0
359,40.643316212121206,40.64607741414141,-73.96688907142857,-73.96331639285714,0
360,40.643316212121206,40.64607741414141,-73.96331639285714,-73.95974371428572,0
361,40.643316212121206,40.64607741414141,-73.95974371428572,-73.95617103571429,0
362,40.643316212121206,40.64607741414141,-73.95617103571429,-73.95259835714286,0
363,40.643316212121206,40.64607741414141,-73.95259835714286,-73.94902567857143,0
364,40.643316212121206,40.64607741414141,-73.94902567857143,-73.945453,0
365,40.643316212121206,40.64607741414141,-73.945453,-73.94188032142857,0
366,40.643316212121206,40.64607741414141,-73.94188032142857,-73.93830764285714,0
367,40.643316212121206,40.64607741414141,-73.93830764285714,-73.93473496428571,0
368,40.643316212121206,40.64607741414141,-73.93473496428571,-73.93116228571428,0
369,40.643316212121206,40.64607741414141,-73.93116228571428,-73.92758960714286,0
370,40.643316212121206,40.64607741414141,-73.92758960714286,-73.92401692857143,0
371,40.643316212121206,40.64607741414141,-73.92401692857143,-73.92044425,0
372,40.643316212121206,40.64607741414141,-73.92044425,-73.91687157142857,0
373,40.643316212121206,40.64607741414141,-73.91687157142857,-73.91329889285714,0
374,40.643316212121206,40.64607741414141,-73.91329889285714,-73.90972621428571,0
375,40.643316212121206,40.64607741414141,-73.90972621428571,-73.90615353571428,0
